,Unnamed: 0,Title,O*NET-SOC Code,Weighted_Labelscore,Sum_Importance_Scores,Absolute_AGI_Importance_Score,Absolute_Non_AGI_Importance_Score,Augmentation_Score,A0,A1,A2,A3,A4,P,Augmentation Rank,Automation Score,Automation Rank,AII,AII Rank,Auto-AII Rank-Diff,Aug-AII Rank-Diff
756,572,Counter and Rental Clerks,41-2021.00,38.015,66.81,58.89,7.92,0.2089843612165591,2,2,6,2,4,0,622,0.5690016464601108,385,0.0,757,372,135
757,657,Stonemasons,47-2022.00,1.805,62.86,7.220000000000001,55.64,0.2033319198185867,14,2,0,0,0,0,625,0.0287146038816417,921,0.0,758,-163,133
758,410,Anesthesiologists,29-1211.00,51.6825,77.74,68.91,8.83,0.2013649490570674,2,0,0,16,0,0,627,0.6648121944944687,227,0.0,759,532,132
759,515,"Cooks, Fast Food",35-2011.00,42.925,86.27,76.68,9.59,0.1976109977585659,2,5,5,5,2,0,632,0.4975657818476874,476,0.0,760,284,128
760,234,Anthropologists and Archeologists,19-3091.00,67.01,111.17,100.11,11.06,0.1791791090130343,3,2,8,13,4,0,648,0.6027705316182423,341,0.0,761,420,113
761,297,"Nursing Instructors and Teachers, Postsecondary",25-1072.00,75.74,117.63,106.01,11.62,0.1780519622255028,3,0,9,12,5,0,649,0.6438833630876477,270,0.0,762,492,113
762,271,Judicial Law Clerks,23-1012.00,42.68,65.03,58.83,6.2,0.1725015594477514,2,0,2,14,0,0,655,0.6563124711671536,246,0.0,763,517,108
763,812,"Sewers, Hand",51-6051.00,1.1,49.41,4.4,45.01,0.1622415091072018,10,1,0,0,0,0,673,0.0222626998583282,922,0.0,764,-158,91
764,503,Transit and Railroad Police,33-3052.00,32.43,47.41,43.24,4.17,0.1604396941044081,1,0,0,11,0,0,677,0.6840329044505378,196,0.0,765,569,88
765,621,"Meter Readers, Utilities",43-5041.00,34.5175,48.7,44.49,4.21,0.1579488887670816,1,1,1,5,4,0,679,0.7087782340862422,147,0.0,766,619,87
766,682,Roofers,47-2181.00,3.2325,104.53,8.76,95.77,0.1535612676126396,25,1,1,0,0,0,686,0.030924136611499,920,0.0,767,-153,81
767,48,Fitness and Wellness Coordinators,11-9179.01,56.54,91.83,84.34,7.49,0.1498222246366185,2,2,8,7,5,0,687,0.6157029293259283,323,0.0,768,445,81
768,183,Civil Engineering Technologists and Technicians,17-3022.00,36.7725,54.26,50.13,4.13,0.1406430166748431,1,0,3,8,2,0,694,0.6777091780316993,200,0.0,769,569,75
769,89,Appraisers of Personal and Business Property,13-2022.00,40.93,60.42,55.9,4.52,0.138426359190839,1,0,3,8,2,0,695,0.6774246938099967,201,0.0,770,569,75
770,44,"Property, Real Estate, and Community Association Managers",11-9141.00,70.5525,107.25,99.34,7.91,0.1366268429317378,2,0,5,19,1,0,702,0.6578321678321678,243,0.0,771,528,69
771,289,"Anthropology and Archeology Teachers, Postsecondary",25-1061.00,71.3275,103.7,96.11,7.59,0.1356696910548844,2,1,8,7,9,0,703,0.6878254580520733,189,0.0,772,583,69
772,514,First-Line Supervisors of Food Preparation and Serving Workers,35-1012.00,73.535,104.28,96.66,7.62,0.1354658145746405,2,0,2,19,3,0,704,0.7051687763713079,157,0.0,773,616,69
773,680,Plasterers and Stucco Masons,47-2161.00,1.0175,59.22,4.07,55.15,0.1280068219967765,14,1,0,0,0,0,711,0.0171816953731847,923,0.0,774,-149,63
774,303,"Art, Drama, and Music Teachers, Postsecondary",25-1121.00,70.4175,108.6,101.3,7.3,0.1254014766880673,2,0,10,11,5,0,713,0.6484116022099449,262,0.0,775,513,62
775,537,First-Line Supervisors of Gambling Services Workers,39-1013.00,80.7325,121.28,113.22,8.059999999999999,0.1240822932693312,2,1,2,25,0,0,714,0.6656703496042217,225,0.0,776,551,62
776,156,Environmental Engineers,17-2081.00,77.3225,108.9,101.83,7.07,0.121414175143201,2,0,3,20,4,0,716,0.7100321395775941,144,0.0,777,633,61
777,30,"Education and Childcare Administrators, Preschool and Daycare",11-9031.00,48.6,66.78,62.53,4.25,0.1191830581632069,1,0,1,12,3,0,717,0.7277628032345014,112,0.0,778,666,61
778,69,Cost Estimators,13-1051.00,43.7275,54.17,50.84,3.33,0.1153883863178462,1,0,2,3,8,0,720,0.8072272475539967,28,0.0,779,751,59
779,596,Gambling Cage Workers,43-3041.00,47.6525,78.81,73.99,4.82,0.1148384722428913,1,2,3,11,0,0,722,0.6046504250729603,337,0.0,780,443,58
780,266,Social and Human Service Assistants,21-1093.00,31.6225,66.35,62.39,3.96,0.1122427536828569,1,5,8,4,1,0,725,0.4766013564431047,513,0.0,781,268,56
781,547,Costume Attendants,39-3092.00,34.6025,74.6,70.4,4.2,0.1062610958175502,1,8,7,2,3,0,732,0.4638404825737265,532,0.0,782,250,50
782,6,Sales Managers,11-2022.00,45.715,63.4,59.9,3.5,0.1043149001383236,1,0,2,11,3,0,735,0.721056782334385,124,0.0,783,659,48
783,141,Landscape Architects,17-1012.00,48.0875,75.31,71.26,4.05,0.101771351454311,1,0,7,9,2,0,738,0.6385274199973443,278,0.0,784,506,46
784,488,First-Line Supervisors of Police and Detectives,33-1012.00,51.005,77.28,73.14,4.14,0.1014030612244898,1,1,2,16,0,0,739,0.6600025879917184,238,0.0,785,547,46
785,269,"Directors, Religious Activities and Education",21-2021.00,43.785,69.29,65.67,3.62,0.0990294711585195,1,1,6,9,2,0,746,0.6319093664309423,295,0.0,786,491,40
786,359,Choreographers,27-2032.00,39.1775,70.03,66.42,3.61,0.0977840039138688,1,0,12,4,1,0,748,0.559438811937741,398,0.0,787,389,39
787,236,Historians,19-3093.00,59.0825,75.34,71.46,3.88,0.0976952618794446,1,1,4,3,12,0,749,0.7842115741969736,44,0.0,788,744,39
788,47,Funeral Home Managers,11-9171.00,64.685,91.51,86.93,4.58,0.0950885100800504,1,0,4,14,4,0,753,0.7068626379630641,150,0.0,789,639,36
789,311,"Career/Technical Education Teachers, Postsecondary",25-1194.00,57.275,81.03,77.03,4.0,0.0938551713759272,1,0,6,7,6,0,758,0.7068369739602616,151,0.0,790,639,32
790,207,Range Managers,19-1031.02,38.23,58.71,55.83,2.88,0.0932966286660388,1,0,4,11,0,0,759,0.6511667518310338,257,0.0,791,534,32
791,369,"Poets, Lyricists and Creative Writers",27-3043.05,58.37,63.95,60.95,3.0,0.0894218936926023,1,0,1,1,13,0,765,0.9127443315089914,3,0.0,792,789,27
792,513,Chefs and Head Cooks,35-1011.00,51.6775,83.69,79.86,3.83,0.087339547948783,1,0,10,8,2,0,767,0.6174871549766998,318,0.0,793,475,26
793,55,Brownfield Redevelopment Specialists and Site Managers,11-9199.11,60.8175,83.28,79.52,3.76,0.0862209450936208,1,0,1,19,2,0,769,0.7302773775216138,106,0.0,794,688,25
794,252,Quality Control Analysts,19-4099.01,70.5575,100.08,95.79,4.29,0.0820564771204619,1,0,3,20,2,0,774,0.7050109912070345,159,0.0,795,636,21
795,90,Appraisers and Assessors of Real Estate,13-2023.00,69.51,110.33,105.9,4.43,0.0770801312762845,1,1,11,12,3,0,780,0.630019033807668,302,0.0,796,494,16
796,304,"Communications Teachers, Postsecondary",25-1122.00,57.04,85.79,82.45,3.34,0.074833108672955,1,0,9,7,5,0,783,0.6648793565683645,226,0.0,797,571,14
797,308,"Philosophy and Religion Teachers, Postsecondary",25-1126.00,59.9975,86.38,83.24,3.14,0.0700592229095249,1,2,6,6,7,0,786,0.6945762908080575,173,0.0,798,625,12
798,302,"Social Work Teachers, Postsecondary",25-1113.00,61.392500000000005,94.08,90.69,3.39,0.0694695488208039,1,0,10,10,3,0,789,0.6525563350340137,255,0.0,799,544,10
799,296,"Health Specialties Teachers, Postsecondary",25-1071.00,63.5975,85.33,82.29,3.04,0.0687143037470052,1,0,6,7,8,0,790,0.7453123168873784,85,0.0,800,715,10
800,299,"Library Science Teachers, Postsecondary",25-1082.00,67.7425,98.82,95.37,3.45,0.0673862322214517,1,0,10,8,6,0,792,0.6855140659785469,194,0.0,801,607,9
801,79,Fundraisers,13-1131.00,77.0,106.09,102.41,3.68,0.0669686095127057,1,0,4,20,3,0,793,0.7257988500329908,117,0.0,802,685,9
802,301,"Law Teachers, Postsecondary",25-1112.00,60.64,86.65,83.66,2.99,0.0666318559419358,1,0,8,9,5,0,794,0.6998268897864973,164,0.0,803,639,9
803,306,"Foreign Language and Literature Teachers, Postsecondary",25-1124.00,64.09,93.0,89.83,3.17,0.0658483292866227,1,1,8,7,7,0,795,0.6891397849462366,186,0.0,804,618,9
804,291,"Economics Teachers, Postsecondary",25-1063.00,57.5075,80.81,78.11,2.7,0.0645907286852043,1,2,6,5,8,0,797,0.7116384110877366,139,0.0,805,666,8
805,3,Legislators,11-1031.00,20.25,30.0,29.0,1.0,0.0644444444444445,1,1,4,24,0,0,799,0.675,209,0.0,806,597,7
806,279,"Mathematical Science Teachers, Postsecondary",25-1022.00,58.735,84.51,81.78,2.73,0.0625206587772979,1,1,7,8,6,0,800,0.6950065081055495,172,0.0,807,635,7
807,283,"Biological Science Teachers, Postsecondary",25-1042.00,65.88250000000001,100.38,97.22,3.16,0.0609787211862506,1,1,9,12,4,0,801,0.6563309424188086,245,0.0,808,563,7
808,307,"History Teachers, Postsecondary",25-1125.00,67.32000000000001,94.59,91.62,2.97,0.0608255831743769,1,0,7,12,5,0,802,0.7117031398667936,138,0.0,809,671,7
809,287,"Environmental Science Teachers, Postsecondary",25-1053.00,61.5725,92.4,89.5,2.9,0.0608004909952961,1,1,9,8,6,0,803,0.6663690476190476,222,0.0,810,588,7
810,284,"Forestry and Conservation Science Teachers, Postsecondary",25-1043.00,68.6875,95.52,92.63,2.89,0.0586801040027047,1,1,6,10,7,0,806,0.719090242881072,125,0.0,811,686,5
811,274,"Judges, Magistrate Judges, and Magistrates",23-1023.00,65.715,90.01,87.62,2.39,0.0516951288393303,1,0,0,20,0,0,807,0.7300855460504388,109,0.0,812,703,5
812,305,"English Language and Literature Teachers, Postsecondary",25-1123.00,80.995,121.53,118.35,3.18,0.0509633985982598,1,4,7,14,7,0,808,0.6664609561425163,221,0.0,813,592,5
813,586,Real Estate Sales Agents,41-9022.00,82.11,127.45,124.29,3.16,0.0483585852250768,1,0,13,17,2,0,809,0.644252648097293,267,0.0,814,547,5
814,903,Transportation Inspectors,53-6051.00,38.5275,60.32,59.32,1.0,0.0326068219715891,1,1,5,9,1,0,812,0.6387185013262598,277,0.0,815,538,3
815,157,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",17-2111.00,71.1075,98.17,97.17,1.0,0.0201652967031211,1,0,2,24,0,0,816,0.7243302434552308,119,0.0,816,697,0
816,132,Mathematicians,15-2021.00,44.9675,45.66,45.66,0.0,0.0,0,0,0,1,11,0,817,0.984833552343408,1,0.0,817,816,0
817,644,"Graders and Sorters, Agricultural Products",45-2041.00,21.0625,22.17,22.17,0.0,0.0,0,0,0,1,4,0,818,0.950045105999098,2,0.0,818,816,0
818,368,Writers and Authors,27-3043.00,39.47,43.82,43.82,0.0,0.0,0,0,1,6,13,0,819,0.9007302601551802,4,0.0,819,815,0
819,640,Statistical Assistants,43-9111.00,51.24,58.59,58.59,0.0,0.0,0,0,3,1,10,0,820,0.8745519713261649,5,0.0,820,815,0
820,76,Project Management Specialists,13-1082.00,17.25,20.0,20.0,0.0,0.0,0,0,2,7,11,0,821,0.8625,7,0.0,821,814,0
821,218,Climate Change Policy Analysts,19-2041.01,49.1375,57.27,57.27,0.0,0.0,0,0,0,8,6,0,822,0.8579972062161692,9,0.0,822,813,0
822,367,Technical Writers,27-3042.00,49.9875,58.48,58.48,0.0,0.0,0,1,2,2,10,0,823,0.8547794117647058,11,0.0,823,812,0
823,237,Political Scientists,19-3094.00,42.7825,50.35,50.35,0.0,0.0,0,0,1,7,6,0,824,0.8497020854021846,12,0.0,824,812,0
824,601,Correspondence Clerks,43-4021.00,52.515,63.34,63.34,0.0,0.0,0,0,3,6,8,0,825,0.829096937164509,19,0.0,825,806,0
825,97,Financial Examiners,13-2061.00,54.91,66.62,66.62,0.0,0.0,0,0,0,12,5,0,826,0.8242269588712099,20,0.0,826,806,0
826,102,Financial Quantitative Analysts,13-2099.01,56.4225,69.2,69.2,0.0,0.0,0,0,0,15,6,0,827,0.8153540462427745,22,0.0,827,805,0
827,598,Procurement Clerks,43-3061.00,63.06,78.35000000000001,78.35000000000001,0.0,0.0,0,0,4,7,8,0,828,0.8048500319081046,30,0.0,828,798,0
828,91,Budget Analysts,13-2031.00,41.4675,51.58,51.58,0.0,0.0,0,0,1,8,4,0,829,0.8039453276463746,31,0.0,829,798,0
829,17,Quality Control Systems Managers,11-3051.01,84.62,105.26,105.26,0.0,0.0,0,0,2,17,8,0,830,0.8039141174235227,32,0.0,830,798,0
830,22,Purchasing Managers,11-3061.00,58.5975,72.93,72.93,0.0,0.0,0,0,1,12,5,0,831,0.8034759358288769,33,0.0,831,798,0
831,212,Astronomers,19-2011.00,53.3575,66.48,66.48,0.0,0.0,0,0,3,7,7,0,832,0.8026098074608905,34,0.0,832,798,0
832,1,Chief Sustainability Officers,11-1011.03,54.2575,67.63,67.63,0.0,0.0,0,0,0,14,4,0,833,0.8022697027946178,35,0.0,833,798,0
833,9,Administrative Services Managers,11-3012.00,31.4525,39.24,39.24,0.0,0.0,0,0,3,10,5,0,834,0.8015417940876656,36,0.0,834,798,0
834,131,Actuaries,15-2011.00,42.6725,53.24,53.24,0.0,0.0,0,0,0,12,3,0,835,0.8015120210368144,37,0.0,835,798,0
835,5,Marketing Managers,11-2021.00,54.6775,68.59,68.59,0.0,0.0,0,0,2,12,6,0,836,0.797164309666132,38,0.0,836,798,0
836,73,Logisticians,13-1081.00,66.5775,83.69,83.69,0.0,0.0,0,0,3,12,7,0,837,0.7955251523479508,39,0.0,837,798,0
837,625,"Production, Planning, and Expediting Clerks",43-5061.00,50.505,63.87,63.87,0.0,0.0,0,1,3,6,7,0,838,0.7907468294974167,40,0.0,838,798,0
838,77,Management Analysts,13-1111.00,34.2175,43.46,43.46,0.0,0.0,0,0,3,3,5,0,839,0.787333179935573,41,0.0,839,798,0
839,232,Sociologists,19-3041.00,45.995,58.46,58.46,0.0,0.0,0,1,2,6,6,0,840,0.7867772836127266,42,0.0,840,798,0
840,85,Sustainability Specialists,13-1199.05,42.1925,53.68,53.68,0.0,0.0,0,1,0,9,4,0,841,0.7860003725782415,43,0.0,841,798,0
841,40,Natural Sciences Managers,11-9121.00,47.57,60.72,60.72,0.0,0.0,0,0,2,10,4,0,842,0.7834321475625824,45,0.0,842,797,0
842,604,Customer Service Representatives,43-4051.00,41.13,52.7,52.7,0.0,0.0,0,0,3,5,5,0,843,0.7804554079696395,46,0.0,843,797,0
843,13,Financial Managers,11-3031.00,51.635,66.38,66.38,0.0,0.0,0,0,1,13,3,0,844,0.7778698403133474,47,0.0,844,797,0
844,8,Fundraising Managers,11-2033.00,46.475,59.87,59.87,0.0,0.0,0,0,2,10,4,0,845,0.776265241356272,49,0.0,845,796,0
845,10,Facilities Managers,11-3013.00,33.455,43.14,43.14,0.0,0.0,0,0,2,6,3,0,846,0.7754983773759851,50,0.0,846,796,0
846,80,"Compensation, Benefits, and Job Analysis Specialists",13-1141.00,58.0875,75.54,75.54,0.0,0.0,0,0,1,18,3,0,847,0.7689634630659252,52,0.0,847,795,0
847,0,Chief Executives,11-1011.00,93.905,122.48,122.48,0.0,0.0,0,0,0,29,2,0,848,0.7666966035271064,55,0.0,848,793,0
848,199,Biochemists and Biophysicists,19-1021.00,70.85,92.55,92.55,0.0,0.0,0,0,3,17,4,0,849,0.7655321447866018,57,0.0,849,792,0
849,98,Credit Counselors,13-2071.00,76.07,99.5,99.5,0.0,0.0,0,0,4,14,5,0,850,0.7645226130653265,58,0.0,850,792,0
850,67,Regulatory Affairs Specialists,13-1041.07,87.05,113.97,113.97,0.0,0.0,0,0,0,28,2,0,851,0.7637974905676932,59,0.0,851,792,0
851,827,Nuclear Power Reactor Operators,51-8011.00,64.065,83.91,83.91,0.0,0.0,0,0,0,18,1,0,852,0.763496603503754,60,0.0,852,792,0
852,53,Wind Energy Operations Managers,11-9199.09,48.6375,63.73,63.73,0.0,0.0,0,0,3,9,4,0,853,0.7631806056802134,61,0.0,853,792,0
853,243,Chemical Technicians,19-4031.00,48.665,63.9,63.9,0.0,0.0,0,1,0,12,3,0,854,0.7615805946791863,62,0.0,854,792,0
854,14,Treasurers and Controllers,11-3031.01,68.835,90.49,90.49,0.0,0.0,0,0,1,19,2,0,855,0.7606917891479721,63,0.0,855,792,0
855,577,"Securities, Commodities, and Financial Services Sales Agents",41-3031.00,85.8925,112.99,112.99,0.0,0.0,0,0,0,29,1,0,856,0.7601778918488362,64,0.0,856,792,0
856,226,Survey Researchers,19-3022.00,50.5875,66.55,66.55,0.0,0.0,0,0,4,7,5,0,857,0.7601427498121713,65,0.0,857,792,0
857,169,Nuclear Engineers,17-2161.00,59.185,77.88,77.88,0.0,0.0,0,0,0,19,1,0,858,0.7599512069851053,66,0.0,858,792,0
858,93,Financial and Investment Analysts,13-2051.00,19.75,26.0,26.0,0.0,0.0,0,0,3,19,4,0,859,0.7596153846153846,67,0.0,859,792,0
859,25,Compensation and Benefits Managers,11-3111.00,64.66,85.25,85.25,0.0,0.0,0,0,1,19,2,0,860,0.7584750733137829,68,0.0,860,792,0
860,210,Epidemiologists,19-1041.00,46.46,61.52,61.52,0.0,0.0,0,0,1,14,1,0,861,0.7552015604681405,69,0.0,861,792,0
861,31,"Education Administrators, Kindergarten through Secondary",11-9032.00,93.1325,124.15,124.15,0.0,0.0,0,0,3,26,3,0,862,0.7501610954490535,76,0.0,862,786,0
862,95,Insurance Underwriters,13-2053.00,22.035,29.38,29.38,0.0,0.0,0,0,0,7,0,0,863,0.75,78,0.0,863,785,0
863,272,"Administrative Law Judges, Adjudicators, and Hearing Officers",23-1021.00,45.27,60.36,60.36,0.0,0.0,0,0,0,14,0,0,864,0.7499999999999999,79,0.0,864,785,0
864,51,Compliance Managers,11-9199.02,85.8975,114.54,114.54,0.0,0.0,0,0,1,27,1,0,865,0.7499345206914614,80,0.0,865,785,0
865,593,Bill and Account Collectors,43-3011.00,46.6825,62.32,62.32,0.0,0.0,0,0,1,13,1,0,866,0.7490773427471117,81,0.0,866,785,0
866,62,Compliance Officers,13-1041.00,41.7675,55.78,55.78,0.0,0.0,0,0,1,14,1,0,867,0.7487898888490498,82,0.0,867,785,0
867,60,"Claims Adjusters, Examiners, and Investigators",13-1031.00,87.765,117.33,117.33,0.0,0.0,0,0,2,25,2,0,868,0.7480184096139095,83,0.0,868,785,0
868,278,"Computer Science Teachers, Postsecondary",25-1021.00,74.8075,100.84,100.84,0.0,0.0,0,2,5,12,7,0,869,0.7418435144783816,87,0.0,869,782,0
869,26,Human Resources Managers,11-3121.00,72.255,97.68,97.68,0.0,0.0,0,0,2,23,1,0,870,0.7397113022113021,91,0.0,870,779,0
870,365,Public Relations Specialists,27-3031.00,51.0975,69.21,69.21,0.0,0.0,0,0,3,13,2,0,871,0.738296488946684,92,0.0,871,779,0
871,270,Lawyers,23-1011.00,66.2575,89.81,89.81,0.0,0.0,0,0,1,21,0,0,872,0.7377519207215231,94,0.0,872,778,0
872,15,Investment Fund Managers,11-3031.03,59.6925,80.94,80.94,0.0,0.0,0,0,1,19,0,0,873,0.737490733876946,95,0.0,873,778,0
873,33,Architectural and Engineering Managers,11-9041.00,46.725,63.58,63.58,0.0,0.0,0,0,1,18,0,0,874,0.7349009122365524,98,0.0,874,776,0
874,282,"Agricultural Sciences Teachers, Postsecondary",25-1041.00,64.95,88.42,88.42,0.0,0.0,0,1,8,6,8,0,875,0.7345623162180502,99,0.0,875,776,0
875,276,"Title Examiners, Abstractors, and Searchers",23-2093.00,48.8775,66.57,66.57,0.0,0.0,0,0,1,15,0,0,876,0.7342271293375394,100,0.0,876,776,0
876,277,"Business Teachers, Postsecondary",25-1011.00,71.6225,97.77,97.77,0.0,0.0,0,2,5,12,6,0,877,0.7325611128157922,102,0.0,877,775,0
877,264,Health Education Specialists,21-1091.00,44.6925,61.07,61.07,0.0,0.0,0,1,3,8,4,0,878,0.731824136237105,103,0.0,878,775,0
878,52,Loss Prevention Managers,11-9199.08,75.0125,102.6,102.6,0.0,0.0,0,1,3,20,3,0,879,0.7311159844054581,104,0.0,879,775,0
879,273,"Arbitrators, Mediators, and Conciliators",23-1022.00,56.3675,77.12,77.12,0.0,0.0,0,1,2,14,3,0,880,0.7309063796680497,105,0.0,880,775,0
880,290,"Area, Ethnic, and Cultural Studies Teachers, Postsecondary",25-1062.00,63.9925,87.64,87.64,0.0,0.0,0,0,7,11,5,0,881,0.7301745778183478,108,0.0,881,773,0
881,309,"Family and Consumer Sciences Teachers, Postsecondary",25-1192.00,68.615,94.0,94.0,0.0,0.0,0,0,9,7,7,0,882,0.7299468085106382,110,0.0,882,772,0
882,197,Food Scientists and Technologists,19-1012.00,36.92,50.62,50.62,0.0,0.0,0,0,2,10,1,0,883,0.7293559857763731,111,0.0,883,772,0
883,72,Labor Relations Specialists,13-1075.00,74.41499999999999,102.46,102.46,0.0,0.0,0,0,3,24,1,0,884,0.7262834276790943,115,0.0,884,769,0
884,187,Environmental Engineering Technologists and Technicians,17-3025.00,69.3375,95.98,95.98,0.0,0.0,0,0,6,17,3,0,885,0.7224161283600751,122,0.0,885,763,0
885,64,Equal Opportunity Representatives and Officers,13-1041.03,52.65,72.98,72.98,0.0,0.0,0,0,2,16,0,0,886,0.7214305289120306,123,0.0,886,763,0
886,384,Dietitians and Nutritionists,29-1031.00,70.3475,97.96,97.96,0.0,0.0,0,2,4,18,4,0,887,0.7181247447937934,127,0.0,887,760,0
887,281,"Engineering Teachers, Postsecondary",25-1032.00,62.88,88.11,88.11,0.0,0.0,0,1,8,9,6,0,888,0.7136533878106911,131,0.0,888,757,0
888,295,"Sociology Teachers, Postsecondary",25-1067.00,62.915,88.33,88.33,0.0,0.0,0,1,10,7,6,0,889,0.7122721612136307,135,0.0,889,754,0
889,285,"Atmospheric, Earth, Marine, and Space Sciences Teachers, Postsecondary",25-1051.00,65.2525,91.72,91.72,0.0,0.0,0,1,11,5,9,0,890,0.7114315307457479,140,0.0,890,750,0
890,36,Gambling Managers,11-9071.00,57.5075,80.84,80.84,0.0,0.0,0,1,1,17,0,0,891,0.7113743196437406,141,0.0,891,750,0
891,233,Urban and Regional Planners,19-3051.00,59.7075,84.05,84.05,0.0,0.0,0,0,6,17,2,0,892,0.7103807257584771,143,0.0,892,749,0
892,423,Hospitalists,29-1229.02,44.6975,63.05,63.05,0.0,0.0,0,1,1,11,1,0,893,0.7089214908802538,146,0.0,893,747,0
893,280,"Architecture Teachers, Postsecondary",25-1031.00,60.805,86.1,86.1,0.0,0.0,0,2,6,8,6,0,894,0.7062137049941929,153,0.0,894,741,0
894,286,"Chemistry Teachers, Postsecondary",25-1052.00,75.325,106.76,106.76,0.0,0.0,0,2,9,10,7,0,895,0.7055545147995503,155,0.0,895,740,0
895,603,"Credit Authorizers, Checkers, and Clerks",43-4041.00,34.215,48.5,48.5,0.0,0.0,0,2,1,11,2,0,896,0.7054639175257733,156,0.0,896,740,0
896,310,"Recreation and Fitness Studies Teachers, Postsecondary",25-1193.00,61.785,88.72,88.72,0.0,0.0,0,0,10,8,5,0,897,0.6964044183949504,170,0.0,897,727,0
897,65,Government Property Inspectors and Investigators,13-1041.04,33.655,48.67,48.67,0.0,0.0,0,1,2,9,1,0,898,0.691493733305938,178,0.0,898,720,0
898,275,Paralegals and Legal Assistants,23-2011.00,29.9275,43.32,43.32,0.0,0.0,0,0,3,9,0,0,899,0.6908471837488458,181,0.0,899,718,0
899,45,Social and Community Service Managers,11-9151.00,43.23,62.65,62.65,0.0,0.0,0,0,4,12,0,0,900,0.6900239425379091,184,0.0,900,716,0
900,300,"Criminal Justice and Law Enforcement Teachers, Postsecondary",25-1111.00,59.61,87.29,87.29,0.0,0.0,0,4,5,7,7,0,901,0.6828960934814984,197,0.0,901,704,0
901,298,"Education Teachers, Postsecondary",25-1081.00,59.02,86.97,86.97,0.0,0.0,0,1,9,10,4,0,902,0.6786248131539612,199,0.0,902,703,0
902,632,Data Entry Keyers,43-9021.00,26.0325,38.48,38.48,0.0,0.0,0,2,1,4,2,0,903,0.6765202702702703,205,0.0,903,698,0
903,56,"Agents and Business Managers of Artists, Performers, and Athletes",13-1011.00,35.22,52.1,52.1,0.0,0.0,0,0,5,8,1,0,904,0.6760076775431861,206,0.0,904,698,0
904,449,Dietetic Technicians,29-2051.00,36.9,54.98,54.98,0.0,0.0,0,0,6,5,2,0,905,0.6711531465987631,214,0.0,905,691,0
905,605,"Eligibility Interviewers, Government Programs",43-4061.00,47.6125,71.49,71.49,0.0,0.0,0,3,2,10,2,0,906,0.6660022380752553,224,0.0,906,682,0
906,293,"Political Science Teachers, Postsecondary",25-1065.00,55.185,84.14,84.14,0.0,0.0,0,3,7,8,4,0,907,0.6558711671024483,248,0.0,907,659,0
907,71,Farm Labor Contractors,13-1074.00,18.9575,29.59,29.59,0.0,0.0,0,1,1,5,0,0,908,0.6406725245015208,275,0.0,908,633,0
908,259,Mental Health Counselors,21-1014.00,73.7625,115.35,115.35,0.0,0.0,0,2,8,17,0,0,909,0.6394668400520157,276,0.0,909,633,0
909,329,Archivists,25-4011.00,34.9225,54.87,54.87,0.0,0.0,0,0,7,5,1,0,910,0.6364589028613086,282,0.0,910,628,0
910,353,Talent Directors,27-2012.04,36.7675,57.81,57.81,0.0,0.0,0,2,5,6,2,0,911,0.636005881335409,284,0.0,911,627,0
911,349,Set and Exhibit Designers,27-1027.00,66.8375,105.64,105.64,0.0,0.0,0,0,14,11,2,0,912,0.6326912154486938,290,0.0,912,622,0
912,571,Gambling Change Persons and Booth Cashiers,41-2012.00,37.785,59.77,59.77,0.0,0.0,0,2,2,9,0,0,913,0.6321733311025597,294,0.0,913,619,0
913,228,Clinical and Counseling Psychologists,19-3033.00,73.515,116.56,116.56,0.0,0.0,0,1,12,16,1,0,914,0.6307052161976664,298,0.0,914,616,0
914,330,Curators,25-4012.00,34.1525,54.86,54.86,0.0,0.0,0,1,7,6,1,0,915,0.6225391906671528,309,0.0,915,606,0
915,288,"Physics Teachers, Postsecondary",25-1054.00,55.1525,88.71,88.71,0.0,0.0,0,4,9,7,4,0,916,0.6217168301206177,312,0.0,916,604,0
916,261,"Child, Family, and School Social Workers",21-1021.00,54.1775,87.32000000000001,87.32000000000001,0.0,0.0,0,1,9,11,0,0,917,0.6204477782867613,314,0.0,917,603,0
917,229,School Psychologists,19-3034.00,46.135,76.04,76.04,0.0,0.0,0,1,9,9,0,0,918,0.6067201472908994,334,0.0,918,584,0
918,258,Marriage and Family Therapists,21-1013.00,35.4275,59.93,59.93,0.0,0.0,0,1,7,7,0,0,919,0.5911480060070082,359,0.0,919,560,0
919,781,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",51-4021.00,35.1525,62.86,62.86,0.0,0.0,0,5,3,7,1,0,920,0.5592188991409482,400,0.0,920,520,0
920,398,Art Therapists,29-1129.01,54.1675,98.34,98.34,0.0,0.0,0,1,19,4,1,0,921,0.5508185885702664,418,0.0,921,503,0
921,321,"Special Education Teachers, Elementary School",25-2056.00,69.015,130.76,130.76,0.0,0.0,0,2,23,5,0,0,922,0.5277990211073723,447,0.0,922,475,0
922,485,Speech-Language Pathology Assistants,31-9099.01,23.2625,45.65,45.65,0.0,0.0,0,2,6,3,0,0,923,0.5095837897042717,467,0.0,923,456,0
